NUMBER,CENTROIDER,DATA,suma por microcluster;;;;;;;;;;;;;;
"11,""[1.1492951904525768, 0.31262657847356595]"",""[1.1488365624990415, 0.3360813807603544]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"11,""[1.1492951904525768, 0.31262657847356595]"",""[1.1500003576537183, 0.290317001813916]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"11,""[1.1492951904525768, 0.31262657847356595]"",""[1.1489248450549636, 0.3154822884291121]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"11,""[1.1492951904525768, 0.31262657847356595]"",""[1.1489248450549636, 0.3154822884291121]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"11,""[1.1492951904525768, 0.31262657847356595]"",""[1.1489248450549636, 0.3154822884291121]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"11,""[1.1492951904525768, 0.31262657847356595]"",""[1.1489248450549636, 0.3154822884291121]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"11,""[1.1492951904525768, 0.31262657847356595]"",""[1.1489248450549636, 0.3154822884291121]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"11,""[1.1492951904525768, 0.31262657847356595]"",""[1.1487301758042467, 0.31800282784028505]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"11,""[1.1492951904525768, 0.31262657847356595]"",""[1.1486007034097045, 0.31119077966131875]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"11,""[1.1492951904525768, 0.31262657847356595]"",""[1.1486737354552847, 0.31594330878268123]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"11,""[1.1492951904525768, 0.31262657847356595]"",""[1.1571423390194748, 0.3272910966256482]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,29;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"12,""[1.1759400494136725, 0.07226361497502633]"",""[1.150822953058997, 0.09413989130063898]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"12,""[1.1759400494136725, 0.07226361497502633]"",""[1.1588267727334054, 0.0165337818225627]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"12,""[1.1759400494136725, 0.07226361497502633]"",""[1.1550316244995158, 0.12903448407766555]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"12,""[1.1759400494136725, 0.07226361497502633]"",""[1.2230986194469873, 0.02293138062463597]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"12,""[1.1759400494136725, 0.07226361497502633]"",""[1.205055128386216, 0.04855661881351334]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"12,""[1.1759400494136725, 0.07226361497502633]"",""[1.16492783846272, 0.12600550838302146]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,7;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.1674545107290948, -0.5490514196242202]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.174407817325995, -0.5304327238131811]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.154880301421861, -0.4553486012880994]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.1579247221479338, -0.5013029278469995]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.1580656675519123, -0.502267714813892]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.1580656675519123, -0.502267714813892]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.161566751386871, -0.5266920585436806]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.1731186366973723, -0.5486790457270497]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.1747479655674113, -0.45037233167129015]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.1560283918984053, -0.4724631399332283]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.1573595205775244, -0.4863271905380194]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.1578016972783338, -0.49287923904554537]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.157881896376292, -0.4995350482479436]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.1649197498997004, -0.5254514753412027]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"13,""[1.1629216740123407, -0.5043044515223015]"",""[1.173807592104743, -0.4953678692953993]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,16;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1364953829262463, -0.2622896514794555]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1363093349929918, -0.21953435538592705]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1363093349929918, -0.21953435538592705]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1363093349929918, -0.21953435538592705]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1363093349929918, -0.21953435538592705]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1363093349929918, -0.21953435538592705]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1363093349929918, -0.21953435538592705]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1363093349929918, -0.21953435538592705]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1363093349929918, -0.21953435538592705]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1363093349929918, -0.21953435538592705]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1376285839742735, -0.23106102072304288]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1433058648467342, -0.26350832975266525]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.167796538242945, -0.24050577733681067]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1369756974017733, -0.216673464977888]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1360010864388528, -0.20479512092793437]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1360010864388528, -0.20479512092793437]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1360010864388528, -0.20479512092793437]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1360010864388528, -0.20479512092793437]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1360010864388528, -0.20479512092793437]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.136339419938853, -0.2557686783071332]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.136339419938853, -0.2557686783071332]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.136339419938853, -0.2557686783071332]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.136339419938853, -0.2557686783071332]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1384311553573385, -0.2513653315869361]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1462343363829217, -0.2851986660131007]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"14,""[1.1402037336425932, -0.22555975788575625]"",""[1.1640116825426625, -0.14420572370028378]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,27;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.2595781818689456, -0.30531576494618423]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.2079921640109117, -0.31123989545578695]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.1585673090137625, -0.27484880810872375]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.11637765142149527, -0.23761141644334946]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.2802971562545412, -0.2816869473268418]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.2279725844796396, -0.30123657796379133]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.1774746651403567, -0.28397196909091416]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.131289675162977, -0.24776706871769227]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.2611649876549274, -0.2953790161286575]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.20917461069188972, -0.2932914901700609]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.1597339798797703, -0.2688730233586108]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.2685227079094797, -0.31720869794407497]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.23158358205030782, -0.31420643715002]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.1930747114448488, -0.30999653133439664]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.15213105840839075, -0.2881249426777598]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"15,""[0.20338590528435188, -0.28589574079264307]"",""[0.11033360148290576, -0.27154628565881705]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,17;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[0.005124745877226087, -0.1648292417925192]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.0349977124570006, -0.13520858928058582]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.07709340644697445, -0.11151206733598334]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.12069251807907537, -0.09035445840404238]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[0.019942806015863596, -0.18155221586126757]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.01958956089350704, -0.15504596341534685]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.06080199701834284, -0.12595001964065938]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.10367195109401826, -0.10315058027274507]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[0.003235672802244306, -0.172794762662908]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.03562285044029121, -0.14053659260355902]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.07630531773186865, -0.11456410149199643]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.12129535478525959, -0.0927960430576109]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.027638308527850534, -0.233679389992611]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.055631856146184926, -0.18215509234757238]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.08948698145214752, -0.14794899811122278]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"16,""[-0.051711620321770825, -0.14498100527479613]"",""[-0.127658996442884, -0.1232269052805269]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,17;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.2125889214764485, -0.03788358831632982]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.26051035883091983, -0.008262935804396446]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.14788370541562582, -0.07710133218108203]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.1938995609082265, -0.05044274495281411]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.2425031740179641, -0.023733379458953097]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.16680439345126213, -0.06246231487345192]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.21234464271628328, -0.03925502456288622]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.26242547851786413, -0.008525929469534102]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.1685110587701973, -0.10002990579365925]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.2086377481360307, -0.0777919478674002]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.24779772775056694, -0.056486097031953335]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"17,""[-0.2134967711874392, -0.04952305631067458]"",""[-0.2862260261045352, -0.03939811708933738]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,13;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"18,""[-0.5123576880440525, 0.13269113216921558]"",""[-0.4938219842250836, 0.1305309786477022]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"18,""[-0.5123576880440525, 0.13269113216921558]"",""[-0.5384546954867682, 0.15253489190517028]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"18,""[-0.5123576880440525, 0.13269113216921558]"",""[-0.5888191865100809, 0.17961663134671393]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"18,""[-0.5123576880440525, 0.13269113216921558]"",""[-0.4783048348826794, 0.11006733930945331]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"18,""[-0.5123576880440525, 0.13269113216921558]"",""[-0.5205715426293154, 0.13708137436800874]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"18,""[-0.5123576880440525, 0.13269113216921558]"",""[-0.5696825591933902, 0.16099793548516267]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"18,""[-0.5123576880440525, 0.13269113216921558]"",""[-0.4516249379640959, 0.09051319443553335]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"18,""[-0.5123576880440525, 0.13269113216921558]"",""[-0.49174684664955814, 0.12143976420584009]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"18,""[-0.5123576880440525, 0.13269113216921558]"",""[-0.5377904030348838, 0.14998932068793244]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,10;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"19,""[-0.6491705122091913, 0.21660485423123982]"",""[-0.690581768186315, 0.25578402342954115]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"19,""[-0.6491705122091913, 0.21660485423123982]"",""[-0.6207611735970869, 0.18938298359927513]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"19,""[-0.6491705122091913, 0.21660485423123982]"",""[-0.6720483871986888, 0.22223651872477812]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"19,""[-0.6491705122091913, 0.21660485423123982]"",""[-0.5886921914492027, 0.1745111358272928]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"19,""[-0.6491705122091913, 0.21660485423123982]"",""[-0.6399376344883547, 0.20256657849326562]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"19,""[-0.6491705122091913, 0.21660485423123982]"",""[-0.6911094809577937, 0.27097849932359924]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,7;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"20,""[-0.7886184777510358, 0.5579342562486013]"",""[-0.7791894454909265, 0.552836852571329]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"20,""[-0.7886184777510358, 0.5579342562486013]"",""[-0.8286143004880757, 0.6188485923798134]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"20,""[-0.7886184777510358, 0.5579342562486013]"",""[-0.7598235469835632, 0.5355891697725508]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"20,""[-0.7886184777510358, 0.5579342562486013]"",""[-0.8090529576869908, 0.5938826138458958]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"20,""[-0.7886184777510358, 0.5579342562486013]"",""[-0.780396664466057, 0.5363716007748975]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"20,""[-0.7886184777510358, 0.5579342562486013]"",""[-0.8308568577733045, 0.6074212866983828]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,7;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"21,""[-0.9050778155921835, 0.6572658564546304]"",""[-0.9242692479913048, 0.6637027232635728]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"21,""[-0.9050778155921835, 0.6572658564546304]"",""[-0.9690898864581019, 0.5816112006639269]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"21,""[-0.9050778155921835, 0.6572658564546304]"",""[-0.8588574256386822, 0.6603005797502608]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"21,""[-0.9050778155921835, 0.6572658564546304]"",""[-0.9064575074720457, 0.6886348496059962]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"21,""[-0.9050778155921835, 0.6572658564546304]"",""[-0.8763887984341874, 0.6685009578427145]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"21,""[-0.9050778155921835, 0.6572658564546304]"",""[-0.9224426876663132, 0.6600207867532865]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,7;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.290539371143783, -1.3538868626851976]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.3145940534238503, -1.3945094717970008]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.3393064809221493, -1.423283819932895]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.3565957838110048, -1.4554433854647058]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.3736031958913277, -1.4867566466782056]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.3121096557694487, -1.3490967800422295]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.3360083584689204, -1.4051052023587185]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.35208177233923, -1.4512626419655588]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.3662045018183928, -1.4912759119407573]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.3211242940221455, -1.316787272605242]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.344600964316793, -1.3621109820048691]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.3587857272729214, -1.3965288394702078]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"22,""[-1.3359926367926076, -1.4041314684290722]"",""[-1.378341555616078, -1.4517580526023868]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,14;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"23,""[-1.4249062708999234, -1.61845150818903]"",""[-1.4228401236833395, -1.6060855609432259]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"23,""[-1.4249062708999234, -1.61845150818903]"",""[-1.4470827331685443, -1.6678657789869702]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"23,""[-1.4249062708999234, -1.61845150818903]"",""[-1.3880961419651414, -1.5407847167953166]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"23,""[-1.4249062708999234, -1.61845150818903]"",""[-1.4150787301037868, -1.6096908175044782]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"23,""[-1.4249062708999234, -1.61845150818903]"",""[-1.440961944091356, -1.6678827050610692]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"23,""[-1.4249062708999234, -1.61845150818903]"",""[-1.464629496328297, -1.7172391751332812]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"23,""[-1.4249062708999234, -1.61845150818903]"",""[-1.4005244319045036, -1.507132250930554]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"23,""[-1.4249062708999234, -1.61845150818903]"",""[-1.425534708772158, -1.6230358328345384]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"23,""[-1.4249062708999234, -1.61845150818903]"",""[-1.4490995744795787, -1.7055707269349472]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
--------------------,--------------------------------------,----------------------------,10;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"24,""[-1.5326221398398958, -1.8293713318025648]"",""[-1.4964136245628243, -1.7770390409848635]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
"24,""[-1.5326221398398958, -1.8293713318025648]"",""[-1.5238509965379468, -1.8278173023710098]"",";;;;;;;;;;;;;;
;;;;;;;;;;;;;;
